seqnames	start	end	width	strand	name	score	signalValue	pValue	qValue	relSummit	TSS_intersect	VistaLimb_intersect	H3K27Ac_intersect	category
chr7	16891180	16891180	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26556	287	8.00126	32.2735	28.7431	210	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	16982978	16982978	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26560	185	7.95356	21.8241	18.5339	308	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	18990644	18990644	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26563	182	7.60669	21.5617	18.2782	133	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	19094221	19094221	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26566b	90	4.66739	12.0048	9.03568	291	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	19217625	19217625	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26570	253	8.70725	28.8521	25.3932	116	FALSE	TRUE	TRUE	VistaLimb&H3K27Ac
chr7	19272055	19272055	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26572	86	5.40587	11.6062	8.64997	256	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	19536917	19536917	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26577	135	6.65614	16.6567	13.5157	175	FALSE	FALSE	FALSE	
chr7	19716049	19716049	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26580	78	5.16015	10.7478	7.83055	136	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	19771245	19771245	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26581	209	8.60025	24.2607	20.907	170	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	24380100	24380100	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26583	53	4.32972	8.11174	5.34673	129	FALSE	FALSE	TRUE	H3K27Ac
chr7	24463199	24463199	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26587	198	8.35453	23.2025	19.8751	187	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	24884329	24884329	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26591	188	7.22755	22.1296	18.8321	219	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	25076992	25076992	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26593a	323	10.2112	35.9978	32.3965	261	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	25249353	25249353	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26596a	47	3.58373	7.5351	4.79464	147	FALSE	FALSE	TRUE	H3K27Ac
chr7	25249498	25249498	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26596b	74	4.25241	10.3081	7.41716	292	FALSE	FALSE	TRUE	H3K27Ac
chr7	25250896	25250896	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26597a	36	3.28433	6.34431	3.6998	198	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	25395880	25395880	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26603	235	8.38603	26.9876	23.5708	168	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	25401817	25401817	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26604	249	8.30159	28.3752	24.9276	209	FALSE	FALSE	TRUE	H3K27Ac
chr7	25680947	25680947	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26607	103	5.89732	13.3791	10.3504	219	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	25719024	25719024	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26609	157	7.30287	18.9534	15.7432	280	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	25830336	25830336	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26611	86	5.40587	11.6062	8.64997	249	FALSE	FALSE	TRUE	H3K27Ac
chr7	27105027	27105027	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26612	330	11.3032	36.6383	33.0255	213	FALSE	FALSE	FALSE	
chr7	27196473	27196473	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26616	99	5.68305	12.9344	9.92693	153	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	27591338	27591338	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26622	132	6.15683	16.4076	13.2738	240	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	28372481	28372481	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26632	472	10.3163	51.047	47.2023	147	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	28665950	28665950	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26634	183	7.84474	21.5888	18.3045	131	FALSE	FALSE	FALSE	
chr7	28811393	28811393	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26636	80	4.51985	10.9864	8.06107	106	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	29317795	29317795	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26649	86	5.04464	11.5567	8.61066	121	FALSE	FALSE	TRUE	H3K27Ac
chr7	29411361	29411361	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26650a	320	9.83011	35.6545	32.0591	187	FALSE	FALSE	TRUE	H3K27Ac
chr7	29411735	29411735	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26650b	134	6.03612	16.5382	13.4007	561	FALSE	FALSE	TRUE	H3K27Ac
chr7	30121665	30121665	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26659	284	10.3203	31.991	28.4661	223	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	30143482	30143482	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26660a	43	3.92612	7.02804	4.32951	155	FALSE	FALSE	TRUE	H3K27Ac
chr7	30143736	30143736	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26660b	37	3.72345	6.37013	3.72433	409	FALSE	FALSE	TRUE	H3K27Ac
chr7	30169694	30169694	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26661b	50	4.18889	7.83005	5.07754	347	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	30588877	30588877	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26668	112	5.79541	14.3552	11.2906	195	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	30844400	30844400	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26670b	70	4.91443	9.90942	7.03251	507	FALSE	FALSE	TRUE	H3K27Ac
chr7	30882367	30882367	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26671	112	6.14304	14.2923	11.2294	89	FALSE	FALSE	FALSE	
chr7	31008971	31008971	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26674	94	5.6516	12.4835	9.49021	95	FALSE	FALSE	FALSE	
chr7	31150643	31150643	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26675	877	15.7292	92.0906	87.7724	200	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	34234168	34234168	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26680	129	6.18106	16.0434	12.924	143	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	34338576	34338576	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26682	145	6.54995	17.7493	14.5745	150	FALSE	FALSE	FALSE	
chr7	34596824	34596824	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26687	560	12.1215	60.0388	56.0753	305	FALSE	FALSE	TRUE	H3K27Ac
chr7	34655153	34655153	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26691	301	7.66232	33.7562	30.1965	350	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	34765007	34765007	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26693	216	8.22912	25.0269	21.6561	239	FALSE	FALSE	FALSE	
chr7	34799274	34799274	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26695	68	4.66393	9.72256	6.86456	99	FALSE	FALSE	FALSE	
chr7	34972077	34972077	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26698	142	6.78772	17.3866	14.2215	193	FALSE	FALSE	FALSE	
chr7	34991669	34991669	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26699	372	10.2155	40.8931	37.2063	195	FALSE	FALSE	TRUE	H3K27Ac
chr7	35107783	35107783	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26701	188	8.10881	22.1569	18.8565	256	FALSE	FALSE	FALSE	
chr7	35314178	35314178	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26704	287	10.1821	32.2922	28.7615	164	FALSE	FALSE	FALSE	
chr7	35802835	35802835	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26708	55	4.42299	8.29613	5.50755	203	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	35848727	35848727	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26709	311	10.1781	34.7033	31.1253	256	FALSE	FALSE	FALSE	
chr7	35956017	35956017	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26712	277	9.72759	31.2661	27.7563	189	FALSE	FALSE	FALSE	
chr7	35989571	35989571	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26713	237	7.64791	27.1555	23.7352	139	FALSE	FALSE	FALSE	
chr7	35992678	35992678	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26714	188	6.70445	22.1716	18.8709	127	FALSE	FALSE	TRUE	H3K27Ac
chr7	36133924	36133924	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26717	256	8.1958	29.1574	25.6922	224	FALSE	FALSE	TRUE	H3K27Ac
chr7	36317759	36317759	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26720	76	5.04137	10.5068	7.60845	426	FALSE	FALSE	TRUE	H3K27Ac
chr7	36345691	36345691	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26722	446	12.0905	48.4091	44.6026	202	FALSE	FALSE	FALSE	
chr7	36350877	36350877	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26723	125	6.01248	15.6573	12.5498	260	FALSE	FALSE	TRUE	H3K27Ac
chr7	36386561	36386561	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26724	112	6.14304	14.2923	11.2294	202	FALSE	FALSE	FALSE	
chr7	36699180	36699180	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26727	676	10.8121	71.7928	67.6869	227	FALSE	FALSE	TRUE	H3K27Ac
chr7	36707171	36707171	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26728b	99	3.90836	12.9243	9.91745	383	FALSE	FALSE	TRUE	H3K27Ac
chr7	36707443	36707443	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26728c	1018	13.5067	106.244	101.801	655	FALSE	FALSE	TRUE	H3K27Ac
chr7	36731915	36731915	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26729	121	5.98891	15.1935	12.1042	710	FALSE	FALSE	TRUE	H3K27Ac
chr7	36978063	36978063	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26733	94	5.6516	12.4835	9.49021	129	FALSE	FALSE	TRUE	H3K27Ac
chr7	37011496	37011496	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26734	147	6.8504	17.9765	14.7953	268	FALSE	FALSE	TRUE	H3K27Ac
chr7	37031499	37031499	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26735	209	8.60025	24.2607	20.907	137	FALSE	FALSE	FALSE	
chr7	37111281	37111281	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26737	144	6.49355	17.619	14.4478	246	FALSE	FALSE	TRUE	H3K27Ac
chr7	37112472	37112472	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26738	55	4.15362	8.32678	5.537	107	FALSE	FALSE	TRUE	H3K27Ac
chr7	37175030	37175030	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26739	501	11.0346	53.9938	50.1082	186	FALSE	FALSE	FALSE	
chr7	37178520	37178520	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26740	346	6.73873	38.3121	34.6699	187	FALSE	FALSE	TRUE	H3K27Ac
chr7	37180609	37180609	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26741	1583	18.3871	163.185	158.337	249	FALSE	FALSE	TRUE	H3K27Ac
chr7	37254584	37254584	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26742	483	12.4963	52.1911	48.33	162	FALSE	FALSE	TRUE	H3K27Ac
chr7	37256074	37256074	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26743	145	6.15931	17.6763	14.5034	148	FALSE	FALSE	TRUE	H3K27Ac
chr7	37337516	37337516	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26745	101	4.05187	13.1729	10.158	156	FALSE	FALSE	TRUE	H3K27Ac
chr7	37338313	37338313	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26746	974	13.4949	101.828	97.4223	391	FALSE	FALSE	TRUE	H3K27Ac
chr7	37346320	37346320	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26747	115	6.08555	14.5844	11.5135	206	FALSE	FALSE	FALSE	
chr7	37461480	37461480	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26752	153	5.84707	18.5046	15.3064	143	FALSE	FALSE	TRUE	H3K27Ac
chr7	37464313	37464313	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26753	618	12.8821	65.8559	61.8197	409	FALSE	FALSE	TRUE	H3K27Ac
chr7	37715630	37715630	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26755	198	8.35453	23.2025	19.8751	264	FALSE	FALSE	FALSE	
chr7	37743498	37743498	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26756	178	7.42903	21.1587	17.8848	246	FALSE	FALSE	FALSE	
chr7	37970866	37970866	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26758	107	5.73252	13.8207	10.7789	121	FALSE	FALSE	FALSE	
chr7	38061378	38061378	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26761	62	4.66871	9.09184	6.25789	201	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	38130145	38130145	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26763	126	6.44361	15.7671	12.6563	152	FALSE	FALSE	TRUE	H3K27Ac
chr7	39675419	39675419	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26769	94	5.6516	12.4835	9.49021	219	FALSE	FALSE	FALSE	
chr7	44496764	44496764	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26780b	112	6.14304	14.2923	11.2294	658	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	44869157	44869157	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26787	59	3.98693	8.78488	5.97725	121	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	45129065	45129065	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26798	45	3.45419	7.21088	4.50378	102	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	45216657	45216657	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26801	250	8.13683	28.4742	25.0245	183	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	45386394	45386394	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26803	167	7.32084	19.9489	16.7106	126	FALSE	FALSE	FALSE	
chr7	45638916	45638916	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26810	184	7.4599	21.7176	18.4301	175	TRUE	FALSE	FALSE	TSS
chr7	45813944	45813944	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26818	103	5.89732	13.3791	10.3504	225	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	46013565	46013565	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26820	101	5.80742	13.1935	10.178	215	FALSE	FALSE	TRUE	H3K27Ac
chr7	46022126	46022126	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26821	112	5.95939	14.3142	11.2507	192	FALSE	FALSE	FALSE	
chr7	46340180	46340180	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26823	117	6.21716	14.8632	11.7842	200	FALSE	FALSE	FALSE	
chr7	47008343	47008343	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26829	102	5.83062	13.2416	10.2242	226	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	48757953	48757953	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26831	103	5.89732	13.3791	10.3504	139	FALSE	FALSE	FALSE	
chr7	48845929	48845929	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26832	352	9.28633	38.8602	35.2086	193	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	48848635	48848635	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26833	73	4.21275	10.2056	7.3184	180	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	48965939	48965939	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26835	55	4.42299	8.29613	5.50755	102	FALSE	FALSE	FALSE	
chr7	49245891	49245891	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26837	244	9.01538	27.9198	24.4819	222	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	49376170	49376170	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26838	88	5.33206	11.8208	8.85763	478	FALSE	FALSE	FALSE	
chr7	49438253	49438253	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26840	70	4.91443	9.90942	7.03251	248	FALSE	FALSE	TRUE	H3K27Ac
chr7	49450572	49450572	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26841	123	6.08523	15.41	12.3092	242	FALSE	FALSE	TRUE	H3K27Ac
chr7	49462657	49462657	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26842	103	5.89732	13.3791	10.3504	196	FALSE	FALSE	FALSE	
chr7	49485623	49485623	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26843	242	8.46249	27.7096	24.2758	144	FALSE	FALSE	FALSE	
chr7	49497274	49497274	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26844	292	9.39213	32.7957	29.255	192	FALSE	FALSE	TRUE	H3K27Ac
chr7	49522718	49522718	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26846b	45	3.78438	7.25341	4.54426	372	FALSE	FALSE	TRUE	H3K27Ac
chr7	49677346	49677346	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26848	66	4.70837	9.49262	6.64361	120	FALSE	FALSE	FALSE	
chr7	49819577	49819577	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26851	55	4.42299	8.29613	5.50755	104	FALSE	FALSE	FALSE	
chr7	49828550	49828550	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26852	156	7.02598	18.8241	15.6175	318	FALSE	FALSE	FALSE	
chr7	49882201	49882201	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26854	348	10.9842	38.4709	34.8259	159	FALSE	FALSE	FALSE	
chr7	50041199	50041199	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26857	112	6.14304	14.2923	11.2294	173	FALSE	FALSE	FALSE	
chr7	50168897	50168897	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26858	295	10.566	33.1381	29.5901	193	FALSE	FALSE	FALSE	
chr7	51772652	51772652	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26863	427	11.6085	46.5003	42.7227	365	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	51832232	51832232	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26864a	202	7.63125	23.6066	20.2699	197	FALSE	FALSE	FALSE	
chr7	51832584	51832584	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26864b	113	5.65102	14.4187	11.3523	549	FALSE	FALSE	FALSE	
chr7	51894611	51894611	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26867	485	12.5959	52.4511	48.5864	179	FALSE	FALSE	TRUE	H3K27Ac
chr7	51913597	51913597	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26868a	86	5.40587	11.6062	8.64997	155	FALSE	FALSE	TRUE	H3K27Ac
chr7	51913848	51913848	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26868b	86	5.40587	11.6062	8.64997	406	FALSE	FALSE	TRUE	H3K27Ac
chr7	51961254	51961254	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26869	78	5.16015	10.7478	7.83055	167	FALSE	FALSE	FALSE	
chr7	51969594	51969594	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26870	182	7.82943	21.5555	18.2721	167	FALSE	FALSE	FALSE	
chr7	55211758	55211758	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26875	285	9.84395	32.1236	28.596	147	FALSE	FALSE	FALSE	
chr7	55350786	55350786	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26876	166	7.27976	19.858	16.6221	317	FALSE	FALSE	FALSE	
chr7	56867581	56867581	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26879a	86	5.40587	11.6062	8.64997	104	FALSE	FALSE	FALSE	
chr7	56867908	56867908	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26879b	284	10.3203	31.991	28.4661	431	FALSE	FALSE	FALSE	
chr7	57613220	57613220	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26881	102	5.67669	13.3087	10.2891	322	FALSE	FALSE	TRUE	H3K27Ac
chr7	58618187	58618187	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26882	165	7.48636	19.8258	16.5908	243	FALSE	FALSE	FALSE	
chr7	62270027	62270027	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26886	168	7.61737	20.1048	16.8595	148	FALSE	FALSE	TRUE	H3K27Ac
chr7	62950924	62950924	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26887	230	9.0917	26.4131	23.0086	263	FALSE	FALSE	FALSE	
chr7	63162587	63162587	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26888	55	4.42299	8.29613	5.50755	190	FALSE	FALSE	FALSE	
chr7	63538379	63538379	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26891	341	11.5489	37.824	34.19	190	FALSE	FALSE	FALSE	
chr7	63796494	63796494	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26892	70	4.91443	9.90942	7.03251	134	FALSE	FALSE	FALSE	
chr7	64185295	64185295	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26893	240	9.07592	27.4971	24.0693	171	TRUE	FALSE	FALSE	TSS
chr7	64208876	64208876	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26894	295	10.566	33.1381	29.5901	139	FALSE	FALSE	FALSE	
chr7	64502736	64502736	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26898	130	6.63448	16.1685	13.0408	141	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	64684885	64684885	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26899	369	10.8265	40.6232	36.941	153	FALSE	FALSE	FALSE	
chr7	64688443	64688443	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26900	183	7.24156	21.6845	18.3978	213	FALSE	FALSE	FALSE	
chr7	65431147	65431147	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26906	156	7.24486	18.83	15.6233	109	FALSE	FALSE	TRUE	H3K27Ac
chr7	65545937	65545937	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26907	190	7.95802	22.3433	19.0384	138	FALSE	FALSE	FALSE	
chr7	65719050	65719050	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26909	219	8.84597	25.331	21.9517	177	FALSE	FALSE	FALSE	
chr7	65955544	65955544	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26913	808	16.2821	85.0768	80.8273	221	FALSE	FALSE	TRUE	H3K27Ac
chr7	66388299	66388299	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26923b	105	5.61047	13.5509	10.5171	468	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	66850049	66850049	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26929	135	6.6954	16.7403	13.5971	170	TRUE	FALSE	FALSE	TSS
chr7	66996079	66996079	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26930	531	14.7807	57.0906	53.1645	293	FALSE	FALSE	FALSE	
chr7	67026249	67026249	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26931	290	9.09862	32.6237	29.0864	147	FALSE	FALSE	TRUE	H3K27Ac
chr7	67142659	67142659	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26934	479	11.377	51.7853	47.93	240	FALSE	FALSE	FALSE	
chr7	67373152	67373152	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26936	91	5.31081	12.1413	9.16767	305	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	67501098	67501098	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26937	214	8.37025	24.8224	21.4561	254	FALSE	FALSE	TRUE	H3K27Ac
chr7	67962756	67962756	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26942	96	5.35667	12.6096	9.61249	156	FALSE	FALSE	FALSE	
chr7	68034418	68034418	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26945	21	3.19438	4.68988	2.18816	75	FALSE	FALSE	FALSE	
chr7	68094216	68094216	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26946	132	6.52854	16.3832	13.2499	161	FALSE	FALSE	TRUE	H3K27Ac
chr7	68182270	68182270	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26949	63	4.55837	9.18395	6.34662	173	FALSE	FALSE	TRUE	H3K27Ac
chr7	68266868	68266868	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26950a	79	4.46875	10.8585	7.93734	97	FALSE	FALSE	TRUE	H3K27Ac
chr7	68267144	68267144	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26950b	132	5.66387	16.409	13.2751	373	FALSE	FALSE	TRUE	H3K27Ac
chr7	68277119	68277119	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26951a	150	6.20316	18.21	15.0192	234	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	68277268	68277268	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26951b	140	5.99374	17.2598	14.098	383	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr7	68285972	68285972	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_26952	124	6.33179	15.5291	12.425	137	FALSE	FALSE	TRUE	H3K27Ac
